"country","pageid","wikidataid","wikititle","name","sex","ethnicity","religion","birth","death","birthplace","deathplace","wiki_url","extracted_text"
"DEU","126135","Q101206","Ottmar_Schreiner","Ottmar Schreiner","male","white","catholicism",1946-02-21,2013-04-06,"49.45,6.61667","49.31667,6.75","https://de.wikipedia.org/wiki/Ottmar_Schreiner","Nach dem Abitur 1966 am Gymnasium am Stefansberg Merzig war er zunächst als Soldat auf Zeit bei der Bundeswehr. Er ließ sich bei der Fallschirmjägertruppe zum Reserveoffizier ausbilden und beteiligte sich danach noch jahrzehntelang als Oberleutnant der Reserve an Wehrübungen.[2] Nach der Ausbildung zum Reserveoffizier absolvierte er ab 1968 ein Studium der Rechtswissenschaft an der Universität des Saarlandes, der FU Berlin sowie in Lausanne.

Im Sommer 2010 wurde bei Schreiner ein Blasenkarzinom diagnostiziert, wonach er sich für zwei Operationen und eine Nachbehandlung bis zum Jahresende aus der Öffentlichkeit zurückzog.[3] Im Januar 2013 verzichtete Schreiner wegen der Wiederkehr des Krebsleidens auf eine weitere Kandidatur zum Bundestag.[4][5] Er musste wieder ins Krankenhaus[6] und starb am 6. April 2013 an den Folgen der Krankheit. Am 12. April wurde er auf dem Alten Friedhof in Saarlouis beerdigt. An der Beerdigungszeremonie in der katholischen Kirche St. Ludwig mit Ansprachen des SPD-Bundesvorsitzenden Sigmar Gabriel, des SPD-Landesvorsitzenden Heiko Maas und des IG-Metall-Bezirksvorsitzenden Armin Schild nahmen über 700 Personen teil.[7][8]
Ottmar Schreiner war verheiratet,[9] aus der Ehe stammen zwei Töchter. Einen Sohn brachte Schreiners Frau aus erster Ehe mit in die Familie.

In Berlin wohnte Schreiner in dem Haus Am Kupfergraben 6 gegenüber dem Pergamonmuseum, im selben Haus wie Angela Merkel, in dem auch Lothar de Maizière seine Kanzlei hat.[10][11][12][13][14]
Seit 1981 war er Mitglied der IG Metall.
"
"DEU","7719369","Q13533978","Ottmar_von_Holtz","Ottmar von Holtz","male","white",NA,1961-09-27,NA,"-22.45,18.96667",NA,"https://de.wikipedia.org/wiki/Ottmar_von_Holtz","In Südwestafrika aufgewachsen, besuchte er von 1968 bis 1981 die Deutsche Höhere Privatschule Windhoek.[2][3] Von 1982 bis 1983 studierte er Wirtschaftswissenschaft (Bachelor of Commerce) an der Universität Stellenbosch in Südafrika. Mit 27 Jahren ging er nach Deutschland, um dem Militärdienst zu entgehen,[4] und schloss als Diplom-Ökonom sein Studium an der heutigen Gottfried Wilhelm Leibniz Universität Hannover ab.

Im Jahr 1988 war von Holtz Dozent für Statistik und Ökonometrie an der Universität von Namibia, anschließend – nach der Rückkehr nach Hannover – bis 2005 Referent und Referatsleiter am Niedersächsischen Landesamt für Statistik, heute bekannt als Landesamt für Statistik Niedersachsen. Von 2005 bis zur Wahl in den Landtag 2013 war er Referent im Niedersächsischen Ministerium für Wirtschaft, Arbeit und Verkehr. Nach seinem Ausscheiden aus dem Bundestag im Jahre 2021 kehrte er in den Landesdienst zurück und leitete das Haushaltsreferat des Niedersächsischen Ministeriums für Ernährung, Landwirtschaft und Verbraucherschutz.[5]
Von Holtz lebt in Hildesheim, ist geschieden und hat zwei Kinder.
"
"DEU","172140","Q1267065","Otto_Arnholz","Otto Arnholz","male",NA,NA,1894-04-12,1988-10-07,"52.51667,13.38333","52.26917,10.52111","https://de.wikipedia.org/wiki/Otto_Arnholz",""
"DEU","237888","Q111664","Otto_Bernhardt","Otto Bernhardt","male","white","protestantism evangelical",1942-02-13,NA,"54.30444,9.66444",NA,"https://de.wikipedia.org/wiki/Otto_Bernhardt","Nach dem Abitur 1962 absolvierte Bernhardt zunächst eine Lehre zum Bankkaufmann und begann anschließend 1964 ein Studium der Wirtschaftswissenschaften an der Universität Hamburg, welches er 1968 als Diplom-Handelslehrer und nach dem Referendariat 1970 mit dem zweiten Staatsexamen für das Höhere Lehramt beendete.

1985 trat Bernhardt in den Vorstand der Wirtschaftsaufbaukasse Schleswig-Holstein AG ein und gehörte nach deren Fusion mit der Wohnungsbaukreditanstalt der Geschäftsleitung der neu gegründeten Schleswig-Holsteinischen Investitionsbank an. 1991 wechselte er als Sprecher und Mitglied des Vorstandes zur Landkreditbank Schleswig-Holstein und 1994 schließlich als Vorstandsmitglied zur Bank Companie Nord AG. Seit 1995 war Bernhardt als selbständiger Unternehmensberater tätig. Nach dem Ausscheiden aus dem Bundestag 2009 erweiterte Bernhardt seine berufliche Tätigkeit um die Beratung bezüglich lobbyistischer Aktivitäten.[2]
Otto Bernhardt war verheiratet und hatte zwei Kinder.
"
"DEU","237170","Q2038275","Otto_Bittelmann","Otto Bittelmann","male",NA,"protestantism evangelical",1911-08-05,2000-11-26,"52.75278,12.37556","52.86667,9.58333","https://de.wikipedia.org/wiki/Otto_Bittelmann",""
"DEU","238005","Q2038477","Otto_Dannebom","Otto Dannebom","male",NA,NA,1904-02-10,1975-11-05,"54.73333,20.48333","52.0875,8.75056","https://de.wikipedia.org/wiki/Otto_Dannebom","Nach dem Besuch der Volksschule absolvierte Dannebom eine Lehre im Schlosserhandwerk. Er arbeitete sechs Jahre als Schlosser bei verschiedenen Firmen und wechselte 1927 als Bergmann zur Zeche Oespel. Daneben engagierte er sich gewerkschaftlich und war von 1923 bis 1933 Mitglied des Deutschen Metallarbeiter-Verbandes (DMV).

Dannebom trat 1946 in die IG Bergbau ein, war zunächst Vorsitzender der Schachtgruppe an der Zeche Oespel und wurde noch im gleichen Jahr vom dortigen Betriebsrat als Sozialbeauftragter eingesetzt. Er bildete sich 1947/48 bildete an der Sozialakademie Dortmund fort und war seit April 1948 Schiedsmann des IGB-Bezirkes Dortmund-Oespel-Kley-Somborn. 1952 wurde er Aufsichtsratsmitglied der Harpener Bergbau AG und 1957 Vorstandsmitglied der Dortmunder Bergbau AG. Außerdem wirkte er als Bergwerksdirektor an der Zeche Hansa.
"
"DEU","245085","Q1501430","Otto_Dowidat","Otto Dowidat","male",NA,"protestantism evangelical",1896-10-27,1975-07-04,"51.18333,7.2","51.18333,7.2","https://de.wikipedia.org/wiki/Otto_Dowidat",""
"DEU","1060149","Q1504489","Otto_Eisenmann","Otto Eisenmann","male",NA,"protestantism evangelical",1913-02-26,2002-02-19,"48.34611,8.40389","53.91667,9.56667","https://de.wikipedia.org/wiki/Otto_Eisenmann","Nach der mittleren Reife und Selbststudium bestand Eisenmann, der evangelischen Glaubens war, das Abitur als Externer. Anschließend absolvierte er eine Lehre als Versicherungskaufmann und bildete sich durch ein autodidaktisches Studium der Staats-, Wirtschafts- und Sozialwissenschaften fort. 1940 wurde er zum Kriegsdienst eingezogen und blieb bis zum Kriegsende Soldat, zuletzt im Range eines Leutnants. Er geriet in Kriegsgefangenschaft, aus der er 1948 entlassen wurde.

1948 machte Eisenmann sich als Versicherungskaufmann in Itzehoe selbständig und war Generalagent für mehrere Versicherungsunternehmen sowie Inhaber eines Kfz-Finanzierungsbüros. Eisenmann, der vor dem Krieg selbst mehrfacher schleswig-holsteinischer Meister in verschiedenen Leichtathletikdisziplinen und Mitglied der Leichtathletiknationalmannschaft war, wurde 1948 zum Vorsitzenden des ETSV Gut Heil Itzehoe gewählt. 1956 wurde er stellvertretender Vorsitzender des Schleswig-Holsteinischen Landesturnverbandes und stellvertretender Landesvorsitzender des Bundes der Steuerzahler.

Eisenmann war verheiratet und hatte drei Kinder.
"
"DEU","2443822","Q1673720","Otto_Entrup","Otto Entrup","male",NA,"catholicism",1930-07-20,2012-06-28,"51.42861,7.99611","51.35028,8.28361","https://de.wikipedia.org/wiki/Otto_Entrup","Entrup wurde als Sohn eines Rechtsanwalts geboren. Nach dem Abitur 1951 am Gymnasium der Benediktiner in Meschede nahm er ein Studium der Rechtswissenschaft an den Universitäten in Köln und Münster auf, das er 1955 mit dem Ersten Staatsexamen beendete. Nach dem juristischen Vorbereitungsdienst und der Ablegung des Zweiten Staatsexamens erhielt er im Mai 1960 seine Zulassung als Rechtsanwalt und trat anschließend in die Kanzlei seines Vaters ein; im Jahr 1969 erfolgte die Bestellung zum Notar.
"
"DEU","1087322","Q109046","Otto_Freiherr_von_Feury","Otto Freiherr von Feury","male",NA,"catholicism",1906-12-27,1998-03-27,"48.13719,11.5755","48.08333,11.96667","https://de.wikipedia.org/wiki/Otto_Freiherr_von_Feury","Otto von Feury war der Sohn aus der Ehe von Friedrich Wilhelm von Feury und der Ida geb. von Hirsch auf Planegg.[2] Sein Vater Friedrich war königlich bayerischer Kämmerer und fiel als Bataillonskommandeur des königlichen Infanterie-Leibregiments bereits in einem der ersten größeren Gefechte des Ersten Weltkriegs am 12. August 1914 bei Badonviller in Lothringen. Auch sein Großvater Otto und der Urgroßvater Cajetan waren Offiziere in der bayerischen Armee.[3] Seine Mutter Ida entstammte einer aus Franken kommenden jüdischen Bankiersfamilie.[3]
Er hatte zwei Schwestern; Irene-Marie war verheiratet mit Georg Robert Graf von Deym, Freiherr von Střítež sowie seine früh verstorbene Schwester Isabelle. 

Otto von Feury war römisch-katholisch. Er war seit 1951 verheiratet mit Paula Maria geb. Mayer (1930) und hatte drei Kinder (Otto Cajetan, Isabella, Cornelia).

Nach dem Abitur am Alten Realgymnasium in München studierte Otto von Feury von 1926 bis 1931 Rechtswissenschaften und Nationalökonomie (Abschluss 1931) an der Johann Wolfgang Goethe-Universität Frankfurt am Main. Er volontierte im Eisengroßhandel in Frankfurt am Main und bei der Bayerischen Vereinsbank in München. 1930 machte er ein Praktikum bei der London and Eastern Tradebank in London und 1931 beim Völkerbund in Genf. Von 1931 bis 1935 arbeitete er bei der Bayerischen Vereinsbank. Nebenher übernahm er 1933 den väterlichen Gutshof Thailing, den er ab 1935 hauptberuflich leitete.

Nach Kriegsende 1946 wurde von Feury Bezirksobmann des Bayerischen Bauernverbandes. Seit 1949 war er stellvertretender Bezirksvorsitzender des Verbandes in Oberbayern. Von 1955 bis 1977 war er Präsident des Bayerischen Bauernverbandes, danach dessen Ehrenpräsident.[4] Dabei kam er in das geschäftsführende Präsidium des Deutschen Bauernverbandes, das er bis 1959 gemeinsam mit Edmund Rehwinkel und Bernhard Bauknecht bildete. Außerdem war er Mitglied des Direktoriums für Vollblutzucht und Rennen in Köln. 1957 wurde er Vorstandsmitglied der Bayerischen Raiffeisen-Zentralkasse und der Bayerischen Warenvermittlung landwirtschaftlicher Genossenschaften.[5]
Seine beiden größten Wünsche, das Millennium sowie die Euroeinführung 2002 mitzuerleben, sollten nicht mehr in Erfüllung gehen. Am 27. März 1998 starb er in Thailing, einem Ortsteil von Steinhöring. 

Otto von Feury ist es maßgeblich zu verdanken, dass bei der Gebietsreform 1972 der Landkreis Ebersberg weiter bestehen konnte – zu Lasten des Landkreises Wasserburg am Inn, der auf verschiedene Landkreise aufgeteilt wurde. Er war von 1978 bis 1990 stellvertretender Landrat des Landkreises Ebersberg.
"
"DEU","3202688","Q2041186","Otto_Freiherr_von_Fircks","Otto Freiherr von Fircks","male",NA,"protestantism evangelical",1912-09-14,1989-11-17,"57.25,22.6","52.37444,9.73861","https://de.wikipedia.org/wiki/Otto_Freiherr_von_Fircks",""
"DEU","744743","Q124019","Otto_Fricke_(Politiker,_1965)","Otto Fricke","male","white","protestantism lutheran",1965-11-21,NA,"51.33333,6.56667",NA,"https://de.wikipedia.org/wiki/Otto_Fricke_(Politiker,_1965)","Nach dem Abitur 1985 am Gymnasium Fabritianum in Krefeld-Uerdingen leistete Fricke seinen Wehrdienst 1985 bis 1986 in der Luftwaffe ab. Von 1986 bis 1992 studierte er Rechtswissenschaft an der Albert-Ludwigs-Universität Freiburg. Nach dem Referendariat unter anderem bei der FDP-Fraktion NRW legte er 1995 sein zweites juristisches Staatsexamen in Düsseldorf ab. Seit 1995 ist er als Rechtsanwalt zugelassen. Von 1996 bis 2002 war er parlamentarischer Berater für Rechtspolitik und Parlamentsrecht der FDP-Bundestagsfraktion.

Anfang Februar 2014 wurde Fricke Partner im Berliner Büro der Unternehmensberatung „CNC – Communications & Network Consulting AG“,[1] wo er bis zum Beginn der 19. Wahlperiode des Deutschen Bundestages tätig war.[2] Seine dortige Lobbying-Tätigkeit für das Unternehmen Uber wurde 2022 durch die Veröffentlichung der Uber Files bekannt.[3] Im Rahmen der zwischen 2013 und 2017 besonders aggressiv betriebenen weltweiten Expansionsstrategie von Uber koordinierte Fricke in unmittelbarer Absprache mit dem Uber-Cheflobbyisten für Europa die Kampagne des Unternehmens in Deutschland, die zeitweise von vier Agenturen parallel geführt wurde, um politische Widerstände und rechtliche Hürden zu überwinden, die der Ausbreitung des kalifornischen Anbieters entgegenstanden. Nach eigenen Angaben will Fricke allerdings nur von September 2014 bis März 2015 für den Konzern tätig gewesen sein. Sein Team soll unter anderem eine fragwürdige Studie in Auftrag gegeben und für einen Zeitungsartikel bezahlt haben.[4] Fricke persönlich bot an, zum Vorteil von Uber den damaligen Bundesverkehrsminister Alexander Dobrindt zu kontaktieren, traf Parlamentarische Staatssekretäre verschiedener Ministerien, einen Abteilungsleiter im Bundesverkehrsministerium und sprach mit Jens Spahn.[3]"
"DEU","557367","Q59872","Otto_Fürst_von_Bismarck","Otto Fürst von Bismarck","male","white","protestantism evangelical",1897-09-25,1975-12-24,"52.57861,12.03972","53.52946,10.34034","https://de.wikipedia.org/wiki/Otto_Fürst_von_Bismarck",""
"DEU","3151906","Q1686933","Otto_Graf_(Politiker,_1892)","Otto Graf","male",NA,"catholicism",1892-03-08,1971-09-01,"48.1417,11.6433","48.13719,11.5755","https://de.wikipedia.org/wiki/Otto_Graf_(Politiker,_1892)",""
"DEU","57565","Q60153","Otto_Graf_Lambsdorff","Otto Graf Lambsdorff","male","white","protestantism lutheran",1926-12-20,2009-12-05,"50.77621,6.08379","50.73389,7.09972","https://de.wikipedia.org/wiki/Otto_Graf_Lambsdorff","Otto Graf Lambsdorff entstammte der deutschbaltischen und uradeligen Adelsfamilie derer von Lambsdorff. Er besuchte ab 1932 zunächst Schulen in Berlin und von 1941 bis 1944 als Internatszögling[4] der ehemaligen Ritterakademie das Saldern-Gymnasium in Brandenburg an der Havel.[5] Im Zweiten Weltkrieg diente er ab Frühjahr 1944 als Offiziersanwärter bei der Wehrmacht und wurde Ostern 1945 in Thüringen nahe Herpf bei einem Tieffliegerangriff schwer verwundet. Infolge der Verwundung musste ihm der linke Unterschenkel amputiert werden, weswegen er in späteren Jahren ein Holzbein trug[6] und einen Gehstock benutzte.[7]
Nach der Kriegsgefangenschaft bestand Lambsdorff 1946 das Abitur am Pestalozzi-Gymnasium Unna und absolvierte anschließend ein Studium der Rechts- und Staatswissenschaften an der Universität Bonn und der Kölner Universität, welches er 1950 mit dem ersten juristischen Staatsexamen beendete. 1952 erfolgte seine Promotion mit der Arbeit Abschied vom Reichsleistungsgesetz unter besonderer Berücksichtigung der aktuellen Rechtsprechung zum RLG. 1955 legte er das zweite Staatsexamen ab.

Von 1955 bis 1971 war er im Kreditgewerbe tätig, zuletzt als Generalbevollmächtigter der Düsseldorfer Privatbank Trinkaus. Seit 1960 war er als Rechtsanwalt zugelassen. Von 1971 bis 1977 war er Mitglied des Vorstandes der Victoria-Rückversicherung AG. 1978 trat er in die Düsseldorfer Anwaltssozietät Wessing/von der Goltz ein. Von 1988 bis Juli 2008 war er Aufsichtsratsvorsitzender der Iveco Magirus AG. Lambsdorff bekleidete einen Posten im Advisory Board der GML (Group Menatep), deren Mehrheitsaktionär Michail Chodorkowski war.

Otto Graf Lambsdorff war das älteste von drei Kindern von Herbert Graf Lambsdorff (1899–1976) und Eva von Schmid (1904–1978). Sein Bruder Hagen Graf Lambsdorff (* 1935) war deutscher Botschafter in Tschechien und Lettland. Lambsdorff heiratete 1953 Renate Lepper. Er hatte aus dieser Ehe, die später geschieden wurde, drei Kinder, darunter den Botschafter Nikolaus Graf Lambsdorff.[8] 1975 heiratete Lambsdorff in zweiter Ehe Alexandra von Quistorp (* 1945).[8] Er lebte in Bad Münstereifel-Eschweiler und vorübergehend auch in Bonn. Sein Grab befindet sich in einer Familiengrabstätte auf dem Südwestkirchhof Stahnsdorf.[9]
Sein Neffe Alexander Graf Lambsdorff vertrat die FDP von 2004 bis 2017 im Europaparlament, war von 2017 bis 2023 Bundestagsabgeordneter und ist seit 2023 deutscher Botschafter in Moskau.
"
"DEU","615458","Q2038993","Otto_Gumrum","Otto Gumrum","male",NA,"catholicism",1895-09-26,1966-10-03,"48.13719,11.5755","47.86667,12.01667","https://de.wikipedia.org/wiki/Otto_Gumrum","Nach dem Volksschulabschluss absolvierte Gumrum eine Ausbildung zum Kraftfahrzeugtechniker. Anschließend besuchte er das Polytechnikum und bildete sich im Bereich der Verbrennungsmaschinen fort. Er trat 1914 in den öffentlichen Dienst ein und arbeitete längere Zeit im technischen Polizeidienst. Nachdem er 1925 die Prüfung für den mittleren technischen Dienst bestanden hatte, war er als Kraftfahr-Sachverständiger tätig. Gumrum nahm an beiden Weltkriegen teil und kehrte 1945 als Schwerversehrter zurück. Danach war er als Städtischer Bauamtmann in München tätig.
"
"DEU","274232","Q2039065","Otto_Hauser_(Politiker)","Otto Hauser","male","white","protestantism evangelical",1952-07-11,NA,"48.7025,9.65278",NA,"https://de.wikipedia.org/wiki/Otto_Hauser_(Politiker)","Nach der Schule machte Hauser eine Lehre als Bankkaufmann und absolvierte anschließend ein Aufbaustudium der Betriebswirtschaft. Seinen Wehrdienst leistete er von August 1975 bis November 1976  im Fallschirmjägerbataillon 251 ab. Danach war er Volontär bei der Eßlinger Zeitung und wurde später politischer Redakteur bei der Tageszeitung Die Welt.

Von 2001 bis 2005 war Otto Hauser Generalbevollmächtigter der M.Tech Technologie und Beteiligungs AG.
Parallel moderierte er bei dem regionalen Fernsehsender B.TV[1] seine eigene Sendung namens „Erfolgreiche Macher“.

Seit 2001 führt Otto Hauser eine eigene Unternehmensberatung und ist in verschiedenen Mandaten beratend in der Wirtschaft tätig. Des Weiteren ist er geschäftsführender Vorstand eines Forschungs- und Entwicklungsinstituts.

Hauser ist geschieden und hat zwei Kinder.
"
"DEU","281357","Q2039086","Otto_Heinrich_Greve","Otto Heinrich Greve","male",NA,NA,1908-01-30,1968-06-11,"54.08333,12.13333","46.15,8.76667","https://de.wikipedia.org/wiki/Otto_Heinrich_Greve","Nach dem Abitur an der Großen Stadtschule Rostock studierte Greve Rechtswissenschaften an der Ludwig-Maximilians-Universität München, in Paris, Nancy und Rostock.[1] Nach dem ersten Staatsexamen 1933 begann er das Rechtsreferendariat. 1935 wurde er promoviert und ein Jahr später bestand er das Assessorexamen. Anschließend trat er in den Justizdienst ein, wurde aber bereits 1938 aus politischen Gründen entlassen. Er war seit der Schulzeit ein guter Freund des von der Arisierung betroffenen jüdischen Juristen Herbert Samuel. Bis zum Kriegsende war er als Syndikus in der Industrie tätig und reiste deshalb trotz des Krieges häufig nach England. 1945 wurde Greve von der amerikanischen Besatzungsmacht zunächst als Landrat im Landkreis Greiz eingesetzt. Als Thüringen von den sowjetischen Besatzungstruppen übernommen worden war, floh er mit seiner Familie nach Wagenfeld bei Bremen.
1946 ließ Greve sich in Hannover als Rechtsanwalt nieder, seit 1948 war er auch Notar.
"
"DEU","665994","Q1288277","Otto_Klötzer","Otto Klötzer","male",NA,"protestantism evangelical",1914-07-02,1976-05-22,"50.10639,11.60639","49.45278,11.07778","https://de.wikipedia.org/wiki/Otto_Klötzer","Nach dem Abitur 1933 am Deutschen Staatsrealgymnasium in Asch nahm Klötzer ein Studium der Rechts- und Staatswissenschaften an der Karls-Universität Prag auf, das er mit beiden juristischen Staatsexamen sowie der Promotion zum Dr. jur. beendete. Anschließend arbeitete er als Rechtsanwalt in einer Kanzlei in Asch. Daneben beteiligte er sich am Volkstumskampf im Sudetenland und war Mitarbeiter der sudetendeutschen Zeitungen Die Rundschau und Die Zeit. Von 1939 bis 1945 nahm er als Soldat am Zweiten Weltkrieg teil. Während des Krieges wurde er der West- und Ostfront eingesetzt und fünfmal verwundet.

Nach dem Kriegsende wurde Klötzer 1945 aus dem Sudetenland ausgewiesen, siedelte als Heimatvertriebener nach Bayern über und betätigte sich dort in Vertriebenenorganisationen. Seit 1946 war er Flüchtlingskommissar für die Region Kulmbach-Stadt und -Land. Ab 1947 war er als Mitarbeiter in einer Rechtsanwaltskanzlei in Kulmbach tätig.
"
"DEU","351293","Q2039559","Otto_Kneipp","Otto Kneipp","male",NA,"protestantism evangelical",1884-12-11,1965-05-05,"50.4926,8.85438","50.22924,8.61049","https://de.wikipedia.org/wiki/Otto_Kneipp",""
"DEU","236413","Q2039675","Otto_Köhler_(Politiker)","Otto Köhler","male",NA,"protestantism evangelical",1897-03-10,1960-06-27,"53.88889,10.37361","53.88889,10.37361","https://de.wikipedia.org/wiki/Otto_Köhler_(Politiker)","Nach dem Besuch der Oberrealschule absolvierte Köhler eine landwirtschaftliche Ausbildung. Im Ersten Weltkrieg war er Soldat. Er übernahm 1920 einen eigenen Hof in seinem Geburtsort Bühnsdorf. Neben seiner beruflichen Tätigkeit engagierte er sich ehrenamtlich im landwirtschaftlichen Genossenschaftswesen. Er war von 1929 bis 1933 Provinzialvorsitzender des Land- und Bauernbundes in Schleswig-Holstein. Von 1933 bis 1945 war er Leiter der landwirtschaftlichen Genossenschaftsorganisation in Schleswig-Holstein und Kreisbauernführer im Kreis Segeberg. Wegen seiner Tätigkeit in nationalsozialistischen Organisationen war er von 1945 bis 1948 interniert. Anschließend übernahm er wieder die Bewirtschaftung seines Hofes.
"
"DEU","263008","Q104177","Otto_Lenz","Otto Lenz","male","white","catholicism",1903-07-06,1957-05-02,"50.56667,8.5","40.83333,14.25","https://de.wikipedia.org/wiki/Otto_Lenz",""
"DEU","3207349","Q1569734","Otto_Menth","Otto Menth","male",NA,"catholicism",1924-07-01,1979-01-31,"49.6112,10.0135","49.63333,10","https://de.wikipedia.org/wiki/Otto_Menth",""
"DEU","236407","Q2040070","Otto_Niebergall","Otto Niebergall","male",NA,NA,1904-01-05,1977-02-13,"49.53472,7.39806","50,8.26667","https://de.wikipedia.org/wiki/Otto_Niebergall",""
"DEU","284004","Q2040107","Otto_Pannenbecker","Otto Pannenbecker","male",NA,"catholicism",1879-03-04,1956-05-19,"51.55,6.85","51.55,6.85","https://de.wikipedia.org/wiki/Otto_Pannenbecker",""
"DEU","5999910","Q1123394","Otto_Regenspurger","Otto Regenspurger","male","white","protestantism evangelical",1939-12-24,2003-06-11,"50.19417,10.97306",NA,"https://de.wikipedia.org/wiki/Otto_Regenspurger","Otto Regenspurger besuchte eine Auslandskorrespondenten- und Verwaltungsschule. Nach der Verwaltungsprüfung erhielt er einen Abschluss als Diplomverwaltungswirt. Von 1955 bis 1972 arbeitete er im mittleren und von 1972 bis 1976 im gehobenen Postdienst.

Regenspurger war von 1966 bis 1977 Ortsvorsitzender des Deutschen Postverbandes Coburg im Deutschen Beamtenbund (DBB) und von 1969 bis 1976 Personalratsvorsitzender. Ab dem Jahr 1971 war er stellvertretender Bezirksvorsitzender des Deutschen Postverbandes Nürnberg (Ober-, Mittel- und Unterfranken).

Ab 1983 war Otto Regenspurger stellvertretender Bundesvorsitzender des DBB. Darüber hinaus fungierte er als stellvertretender Verwaltungsratsvorsitzender der Deutschen Beamtenversicherung und als Vorsitzender des Automobilclubs des DBB (ACDB).
"
"DEU","376553","Q1522379","Otto_Reindl","Otto Reindl","male",NA,NA,1900-10-05,1994-09-01,"49.45278,11.07778","49.45278,11.07778","https://de.wikipedia.org/wiki/Otto_Reindl",NA
"DEU","6054154","Q2040285","Otto_Reschke","Otto Reschke","male",NA,NA,1941-09-09,NA,"51.56667,6.96667",NA,"https://de.wikipedia.org/wiki/Otto_Reschke",""
"DEU","3714","Q60788","Otto_Schily","Otto Schily","male","white",NA,1932-07-20,NA,"51.48333,7.21667",NA,"https://de.wikipedia.org/wiki/Otto_Schily",""
"DEU","434229","Q119070","Otto_Schmidt_(Politiker,_1902)","Otto Schmidt","male",NA,"protestantism evangelical",1902-08-01,1984-12-12,"50.94222,6.95778","50.54528,7.25194","https://de.wikipedia.org/wiki/Otto_Schmidt_(Politiker,_1902)","Otto Schmidt wurde als ältestes von vier Kindern des Verlagsbuchhändlers Otto Schmidt senior und seiner Frau Berta Schmidt († 1955) geboren.[1] Nach seinem Jura- und Volkswirtschaftsstudium an den Universitäten Rostock,[2]Leipzig, München und Köln wurde er 1924 Gerichtsreferendar. Im Jahr 1925 promovierte er zum Dr. jur., und 1928 wurde er Gerichtsassessor. Ab 1928 arbeitete er auch als Prokurist zusammen mit seinem Vater in dessen Verlag, dem Verlag Dr. Otto Schmidt, und stieg sogar 1940 zum Mitinhaber auf. Ab dem Jahr 1930 arbeitete er nebenbei als Rechtsanwalt in Köln. Im Jahr 1944 wurde er zum Wehrdienst einberufen und kämpfte als Soldat im Zweiten Weltkrieg, den sein Vater nicht überlebt hatte. Schmidt geriet nach Kriegsende in Gefangenschaft.[3]"
"DEU","2961077","Q1581033","Otto_Striebeck","Otto Striebeck","male","white",NA,1894-09-18,1972-02-01,"51.41472,7.16722","51.42833,6.87889","https://de.wikipedia.org/wiki/Otto_Striebeck","Nach dem Volksschulabschluss und dem Besuch der Bergvorschule war Striebeck 16 Jahre als Bergmann tätig. Er schloss sich 1917 der Gewerkschaft an, war zunächst Jugendleiter und wurde später Vorsitzender des Betriebsrates der Zeche Friedrich Heinrich in Lintfort. Von 1929 bis 1933 arbeitete er als Redakteur der sozialdemokratischen Volksstimme in Moers. Nach der Machtübernahme der Nationalsozialisten musste er seine politische Tätigkeit aufgeben. 1935 wurde er von der Gestapo verhaftet und wegen Vorbereitung zum Hochverrat zu zwei Jahren und zehn Monaten Zuchthaus verurteilt. Nach dem Zweiten Weltkrieg nahm er seine Arbeit als Redakteur wieder auf und war unter anderem Redaktionsleiter der Neuen Ruhr Zeitung in Mülheim an der Ruhr.
"
"DEU","8726","Q650878","Otto_Suhr","Otto Suhr","male","white",NA,1894-08-17,1957-08-30,"53.14389,8.21389","52.53333,13.16667","https://de.wikipedia.org/wiki/Otto_Suhr",""
"DEU","3529268","Q2040887","Otto_Walpert","Otto Walpert","male",NA,"protestantism evangelical",1909-03-11,1979-03-11,"51.5325,7.16167","51.9625,7.62556","https://de.wikipedia.org/wiki/Otto_Walpert","Walpert besuchte die Handelsschule und absolvierte anschließend eine kaufmännische Lehre. In den Jahren 1929 und 1930 war er Angestellter beim Finanzamt Wanne-Eickel. Nachdem er bereits seit 1927 bereits Mitglied beim Gewerkschaftsbundes war, war er auch noch in der Jugend- und Jungangestelltenbewegung aktiv. Im Jahr 1931 trat er der SPD bei, zum 1. Mai 1933 wechselte er zur NSDAP (Mitgliedsnummer 2.938.386).[1][2] In den Folgejahren arbeitete er als Rechnungsführer bei der Deutschen Angestellten-Krankenkasse in Wanne-Eickel und ab 1935 bei der Berufskrankenkasse der Techniker (heute: Techniker Krankenkasse). Nach dem Krieg wurde er 1950 Rentensachbearbeiter in der Landesversicherungsanstalt Rheinland.
"
"DEU","1891143","Q111036","Otto_Weinkamm","Otto Weinkamm","male",NA,"catholicism",1902-02-13,1968-01-27,"49.96667,9.15","48.37167,10.89833","https://de.wikipedia.org/wiki/Otto_Weinkamm",""
"DEU","300732","Q1643352","Otto_Wittenburg","Otto Wittenburg","male",NA,NA,1891-05-02,1976-12-01,"51.7975,8.97917",NA,"https://de.wikipedia.org/wiki/Otto_Wittenburg",""
